Номер ВСП/ПВЗ|Дата открытия ВСП/ПВЗ|Адрес ВСП/ПВЗ|Режим работы ВСП/ПВЗ|Точность|Широта|Долгота
8646/0212|2021-02-24 17:08:58|Красноярский край,город Ачинск,улица Кирова, дом 40А|ПН-ПТ 09:00-18:00, СБ-ВС выходной|95.45|56.30277001592461|90.52399999952132
8646/0216|2021-05-12 12:41:59|Красноярский край,город Боготол,улица 40 лет Октября, дом 11|ПН-ПТ 08:30-17:30, СБ-ВС выходной|96.0|56.21132999016498|89.53482000601235
8646/0301|2021-06-21 15:42:16|Красноярский край,город Минусинск,улица Штабная, дом 10|ПН-ПТ 09:00-18:00, СБ 09:00-14:30, ВС выходной|95.74|53.70760999792608|91.69670997732163
8646/0304|2021-02-24 17:08:48|Красноярский край,город Минусинск,улица Абаканская, дом 46|ПН-ПТ 09:00-18:00, СБ-ВС выходной|96.0|53.69666000534625|91.67592000759947
8646/0310|2021-05-05 09:51:53|Красноярский край,город Минусинск,улица Абаканская, дом 61|ПН-ПТ 09:00-18:00, СБ-ВС выходной|96.0|53.68807999588927|91.66170002504333
8646/0331|2021-05-12 12:41:59|Красноярский край,город Минусинск,улица Ванеева, дом 7|ПН-ПТ 09:00-18:00, СБ 09:00-15:30, ВС выходной|95.65|53.69095000144605|91.67510998047658
8646/0432|2021-05-05 09:51:53|Красноярский край,город Канск,улица 40 лет Октября, дом 62 строение 4|ПН-ПТ 09:00-18:00, СБ 09:00-15:00, ВС выходной|90.18|56.2341099913391|95.7004499974197
8646/0601|2021-08-17 12:37:13|Красноярский край,город Шарыпово, мкр 2-й, дом 13|ПН-ПТ 09:00-18:00, СБ 09:00-13:30, ВС выходной|94.87|55.52878000565283|89.1867299606962
8646/0610|2021-06-07 13:59:09|Красноярский край,город Назарово,улица Кузнечная, дом 2|ПН-ПТ 09:00-18:30, СБ 09:00-13:30, ВС выходной|95.74|56.01477000211122|90.4068000383707
8646/0702|2021-05-12 12:41:56|Красноярский край,город Норильск,улица Шахтерская, дом 17|ПН-ПТ 10:00-19:00, СБ-ВС выходной|95.92|69.35269001841203|87.75537004124158
8646/0706|2021-09-21 12:27:07|Красноярский край,город Норильск,улица Павлова, дом 12|ПН-ПТ 10:00-19:00, СБ-ВС выходной|95.65|69.34864998299099|88.21467000442311
8646/0709|2021-05-12 12:41:56|Красноярский край,город Норильск,улица Бауманская, дом 16А|ПН-ПТ 10:15-18:30, СБ-ВС выходной|96.0|69.4926400154329|88.3776000367373
8646/077|2021-05-12 12:41:56|Красноярский край,город Дивногорск,улица Хулиана Гримау, дом 4А|ПН-ПТ 08:30-19:00, СБ 08:30-14:30, ВС выходной|86.22|55.95607999989579|92.38004999811761
8646/0806|2021-05-12 12:41:56|Красноярский край, Рыбинский район ,город Заозерный,улица Советская, дом 41|ПН-ПТ 08:30-17:30, СБ 10:00-14:00, ВС выходной|99.21|55.96689998915741|94.70986997462336
8646/0815|2021-02-24 17:08:57|Красноярский край,город Бородино,улица Маяковского, дом 43|ПН-ПТ 08:30-17:30, СБ-ВС выходной|96.0|55.90258071244225|94.90223528250375
8646/0820|2021-05-05 09:51:53|Красноярский край,город Зеленогорск,улица Бортникова, дом 11А|ПН-ПТ 09:00-18:00, СБ-ВС выходной|96.23|56.10986535224458|94.58737433861997
8646/0904|2021-02-24 17:08:49|Красноярский край,город Лесосибирск,улица Белинского, дом 17|ПН-ПТ 09:00-17:30, СБ 11:00-14:00, ВС выходной|96.15|58.19289999464195|92.52711996088135
8646/0907|2021-06-21 15:42:14|Красноярский край,город Енисейск,улица Бабкина, дом 26|ПН-ПТ 09:00-17:30, СБ 09:00-14:00, ВС выходной|95.65|58.45116998462527|92.17230997615138
1806/0162|2021-09-21 12:27:07|Краснодарский край, Туапсинский район , пгт Новомихайловский,улица Мира, дом 86А|ПН-ПТ 08:30-17:30, СБ-ВС выходной|100.0|44.25230942733175|38.84451667544809
5221/0553|2021-02-24 17:08:42|Ростовская область,город Таганрог,улица Октябрьская, дом 39|ПН-ПТ 09:00-18:00, СБ 09:00-14:00, ВС выходной|96.08|47.22000000868923|38.91214000941821
5221/0560|2021-09-21 12:27:06|Ростовская область,город Таганрог,улица Петровская, дом 76|ПН-ПТ 08:30-18:00, СБ 09:00-15:00, ВС выходной|96.0|47.21424000673659|38.93135996485657
5221/0570|2021-12-13 14:19:23|Ростовская область,город Таганрог,улица Сергея Шило, дом 206|ПН-ПТ 09:00-17:15, СБ 09:00-13:45, ВС выходной|96.08|47.22177998964759|38.85913997835439
5221/0572|2021-09-21 12:27:06|Ростовская область,город Таганрог,улица Москатова, дом 15|ПН-ПТ 08:00-17:30, СБ 08:30-15:00, ВС выходной|95.92|47.2622800046868|38.91969000870347
5221/0585|2021-12-13 14:19:23|Ростовская область,город Таганрог,улица Калинина, дом 113|ПН-ПТ 08:00-17:00, СБ 08:30-13:30, ВС выходной|95.92|47.24056002089779|38.88243999280149
5221/0589|2021-02-24 17:08:41|Ростовская область,город Таганрог,улица Свободы, дом 17|ПН выходной, ВТ-ПТ 08:30-18:00, СБ 09:00-16:00, ВС выходной|95.74|47.20761997960864|38.89139999583895
5221/0591|2021-02-24 17:08:41|Ростовская область,город Таганрог,улица Петровская, дом 54|ПН-ПТ 09:00-17:00, СБ 09:00-15:00, ВС выходной|96.0|47.21130998675307|38.93673997322878
5221/0620|2020-09-25 10:59:46|Ростовская область,город Новочеркасск, проспект Ермака, дом 82|ПН-ПТ 08:30-17:30, СБ-ВС выходной|96.23|47.41865999876458|40.10161002171301
5221/0626|2021-10-27 09:13:29|Ростовская область,город Новочеркасск,улица Ровная, дом 1|ПН-ПТ 08:30-18:00, СБ 08:30-14:30, ВС выходной|95.92|47.48992998036087|40.09548000064467
5221/0644|2021-08-17 12:37:12|Ростовская область,город Новочеркасск,улица Привокзальная, дом 12|ПН-ПТ 09:00-18:00, СБ-ВС выходной|96.49|47.47818001894197|40.06945997479812
5221/0646|2021-08-17 12:37:12|Ростовская область,город Каменск-Шахтинский, проспект Карла Маркса, дом 9|ПН-ПТ 08:30-17:30, СБ 08:30-13:30, ВС выходной|96.77|48.33206000194514|40.27421997872844
5221/0650|2021-09-21 12:27:06|Ростовская область,город Каменск-Шахтинский, проспект Карла Маркса, дом 54|ПН-ПТ 08:30-17:30, СБ 08:30-13:30, ВС выходной|96.83|48.32278999421877|40.26885002864006
5221/0662|2021-05-12 12:41:55|Ростовская область,город Каменск-Шахтинский, мкр 60 лет Октября, дом 2|ПН-ПТ 08:30-18:00, СБ 08:30-13:30, ВС выходной|96.55|48.30394999045131|40.29735000817914
5221/0701|2021-12-13 14:19:22|Ростовская область, Кагальницкий район , станица Кировская,улица Черняховского, дом 73|ПН-ПТ 08:00-16:15, СБ-ВС выходной|99.04|46.97475000609398|40.04640001805797
5221/0723|2021-08-17 12:37:12|Ростовская область,город Батайск,улица Рабочая, дом 77|ПН-ПТ 08:00-18:00, СБ-ВС выходной|95.65|47.14017000847505|39.74599000986012
5221/0724|2021-12-13 14:19:22|Ростовская область,город Батайск, мкр Авиагородок, дом 14|ПН выходной, ВТ-ПТ 08:00-18:00, СБ 08:30-14:30, ВС выходной|95.83|47.1262700050726|39.78260995810041
5221/0727|2021-05-12 12:41:54|Ростовская область,город Батайск,улица Кирова, дом 34|ПН-ПТ 08:00-17:30, СБ 08:00-15:30, ВС выходной|95.56|47.13789000508277|39.74615002039175
5221/0731|2021-09-21 12:27:06|Ростовская область,город Азов,улица Ленина, дом 68|ПН-ПТ 08:00-17:00, СБ 08:00-14:30, ВС выходной|95.24|47.10511999069951|39.42608000683882
5221/0738|2021-12-13 14:19:22|Ростовская область,город Азов,улица Кондаурова, дом 63|ПН-ПТ 08:00-17:00, СБ-ВС выходной|95.65|47.09554999465846|39.43055996644802
5221/0765|2021-06-21 15:42:13|Ростовская область,город Батайск,улица Ленина, дом 168В|ПН выходной, ВТ-ПТ 08:00-17:15, СБ 08:00-16:15, ВС выходной|95.74|47.11745999619245|39.74714998144057
5221/0788|2021-02-24 17:08:46|Ростовская область,город Новошахтинск,улица Садовая, дом 34|ПН-ПТ 08:00-17:30, СБ 08:30-14:00, ВС выходной|96.08|47.75563999905978|39.93448995982041
5221/0794|2021-05-12 12:41:54|Ростовская область,город Новошахтинск,улица Радио, дом 4|ПН-ПТ 08:00-16:30, СБ-ВС выходной|95.83|47.77930001624827|39.86993002699219
5221/0795|2021-12-13 14:19:22|Ростовская область,город Новошахтинск,улица Харьковская, дом 131|ПН-ПТ 08:00-17:00, СБ-ВС выходной|96.43|47.77375999734446|39.92827997539578
5221/0812|2021-12-13 14:19:22|Ростовская область,город Гуково,улица Шахтерская, дом 72|ПН-ПТ 08:00-17:00, СБ 08:00-13:00, ВС выходной|95.83|48.05595998561753|39.95170999316113
5221/0816|2021-03-30 18:30:22|Ростовская область,город Зверево,улица Обухова, дом 50|ПН-ПТ 08:00-17:00, СБ 08:00-12:00, ВС выходной|95.65|48.03568998725885|40.12076996272467
5221/0818|2021-02-24 17:08:54|Ростовская область,город Гуково,улица Карла Маркса, дом 98|ПН-ПТ 08:00-17:00, СБ 08:00-13:00, ВС выходной|95.92|48.02201998327953|39.87049002194334
5221/0847|2021-02-24 17:08:38|Ростовская область,город Шахты,улица Советская, дом 235|ПН-ПТ 08:00-17:00, СБ 08:30-14:00, ВС выходной|95.74|47.7138099855342|40.20305996770182
5221/0857|2021-05-12 12:41:54|Ростовская область,город Шахты, проспект Ленинского Комсомола, дом 38|ПН-ПТ 08:00-16:30, СБ 08:00-14:00, ВС выходной|96.61|47.72842999441943|40.28963999836222
5221/0870|2021-05-12 12:41:54|Ростовская область,город Волгодонск, проспект Курчатова, дом 12|ПН-ПТ 09:00-18:00, СБ 09:00-14:00, ВС выходной|96.3|47.51741000801204|42.20877002096211
